tiempo	I(t)
124.330000	0.115317
124.340000	0.115322
124.350000	0.115326
124.360000	0.115330
124.370000	0.115334
124.380000	0.115338
124.390000	0.115342
124.400000	0.115346
124.410000	0.115350
124.420000	0.115355
124.430000	0.115359
124.440000	0.115363
124.450000	0.115367
124.460000	0.115371
124.470000	0.115375
124.480000	0.115379
124.490000	0.115383
124.500000	0.115387
124.510000	0.115391
124.520000	0.115395
124.530000	0.115399
124.540000	0.115403
124.550000	0.115408
124.560000	0.115412
124.570000	0.115416
124.580000	0.115420
124.590000	0.115424
124.600000	0.115428
124.610000	0.115432
124.620000	0.115436
124.630000	0.115440
124.640000	0.115444
124.650000	0.115448
124.660000	0.115452
124.670000	0.115456
124.680000	0.115460
124.690000	0.115464
124.700000	0.115468
124.710000	0.115472
124.720000	0.115476
124.730000	0.115480
124.740000	0.115484
124.750000	0.115488
124.760000	0.115492
124.770000	0.115496
124.780000	0.115500
124.790000	0.115504
124.800000	0.115508
124.810000	0.115512
124.820000	0.115516
124.830000	0.115519
124.840000	0.115523
124.850000	0.115527
124.860000	0.115531
124.870000	0.115535
124.880000	0.115539
124.890000	0.115543
124.900000	0.115547
124.910000	0.115551
124.920000	0.115555
124.930000	0.115559
124.940000	0.115563
124.950000	0.115567
124.960000	0.115570
124.970000	0.115574
124.980000	0.115578
124.990000	0.115582
125.000000	0.115586
125.010000	0.115590
125.020000	0.115594
125.030000	0.115598
125.040000	0.115601
125.050000	0.115605
125.060000	0.115609
125.070000	0.115613
125.080000	0.115617
125.090000	0.115621
125.100000	0.115625
125.110000	0.115628
125.120000	0.115632
125.130000	0.115636
125.140000	0.115640
125.150000	0.115644
125.160000	0.115648
125.170000	0.115651
125.180000	0.115655
125.190000	0.115659
125.200000	0.115663
125.210000	0.115667
125.220000	0.115670
125.230000	0.115674
125.240000	0.115678
125.250000	0.115682
125.260000	0.115686
125.270000	0.115689
125.280000	0.115693
125.290000	0.115697
125.300000	0.115701
125.310000	0.115704
125.320000	0.115708
125.330000	0.115712
125.340000	0.115716
125.350000	0.115719
125.360000	0.115723
125.370000	0.115727
125.380000	0.115731
125.390000	0.115734
125.400000	0.115738
125.410000	0.115742
125.420000	0.115745
125.430000	0.115749
125.440000	0.115753
125.450000	0.115757
125.460000	0.115760
125.470000	0.115764
125.480000	0.115768
125.490000	0.115771
125.500000	0.115775
125.510000	0.115779
125.520000	0.115782
125.530000	0.115786
125.540000	0.115790
125.550000	0.115793
125.560000	0.115797
125.570000	0.115801
125.580000	0.115804
125.590000	0.115808
125.600000	0.115812
125.610000	0.115815
125.620000	0.115819
125.630000	0.115823
125.640000	0.115826
125.650000	0.115830
125.660000	0.115834
125.670000	0.115837
125.680000	0.115841
125.690000	0.115844
125.700000	0.115848
125.710000	0.115852
125.720000	0.115855
125.730000	0.115859
125.740000	0.115862
125.750000	0.115866
125.760000	0.115870
125.770000	0.115873
125.780000	0.115877
125.790000	0.115880
125.800000	0.115884
125.810000	0.115888
125.820000	0.115891
125.830000	0.115895
125.840000	0.115898
125.850000	0.115902
125.860000	0.115905
125.870000	0.115909
125.880000	0.115912
125.890000	0.115916
125.900000	0.115919
125.910000	0.115923
125.920000	0.115927
125.930000	0.115930
125.940000	0.115934
125.950000	0.115937
125.960000	0.115941
125.970000	0.115944
125.980000	0.115948
125.990000	0.115951
126.000000	0.115955
126.010000	0.115958
126.020000	0.115962
126.030000	0.115965
126.040000	0.115969
126.050000	0.115972
126.060000	0.115976
126.070000	0.115979
126.080000	0.115982
126.090000	0.115986
126.100000	0.115989
126.110000	0.115993
126.120000	0.115996
126.130000	0.116000
126.140000	0.116003
126.150000	0.116007
126.160000	0.116010
126.170000	0.116013
126.180000	0.116017
126.190000	0.116020
126.200000	0.116024
126.210000	0.116027
126.220000	0.116031
126.230000	0.116034
126.240000	0.116037
126.250000	0.116041
126.260000	0.116044
126.270000	0.116048
126.280000	0.116051
126.290000	0.116054
126.300000	0.116058
126.310000	0.116061
126.320000	0.116064
126.330000	0.116068
126.340000	0.116071
126.350000	0.116075
126.360000	0.116078
126.370000	0.116081
126.380000	0.116085
126.390000	0.116088
126.400000	0.116091
126.410000	0.116095
126.420000	0.116098
126.430000	0.116101
126.440000	0.116105
126.450000	0.116108
126.460000	0.116111
126.470000	0.116115
126.480000	0.116118
126.490000	0.116121
126.500000	0.116125
126.510000	0.116128
126.520000	0.116131
126.530000	0.116134
126.540000	0.116138
126.550000	0.116141
126.560000	0.116144
126.570000	0.116148
126.580000	0.116151
126.590000	0.116154
126.600000	0.116157
126.610000	0.116161
126.620000	0.116164
126.630000	0.116167
126.640000	0.116170
126.650000	0.116174
126.660000	0.116177
126.670000	0.116180
126.680000	0.116183
126.690000	0.116187
126.700000	0.116190
126.710000	0.116193
126.720000	0.116196
126.730000	0.116200
126.740000	0.116203
126.750000	0.116206
126.760000	0.116209
126.770000	0.116212
126.780000	0.116216
126.790000	0.116219
126.800000	0.116222
126.810000	0.116225
126.820000	0.116228
126.830000	0.116232
126.840000	0.116235
126.850000	0.116238
126.860000	0.116241
126.870000	0.116244
126.880000	0.116247
126.890000	0.116251
126.900000	0.116254
126.910000	0.116257
126.920000	0.116260
126.930000	0.116263
126.940000	0.116266
126.950000	0.116269
126.960000	0.116272
126.970000	0.116276
126.980000	0.116279
126.990000	0.116282
127.000000	0.116285
127.010000	0.116288
127.020000	0.116291
127.030000	0.116294
127.040000	0.116297
127.050000	0.116300
127.060000	0.116304
127.070000	0.116307
127.080000	0.116310
127.090000	0.116313
127.100000	0.116316
127.110000	0.116319
127.120000	0.116322
127.130000	0.116325
127.140000	0.116328
127.150000	0.116331
127.160000	0.116334
127.170000	0.116337
127.180000	0.116340
127.190000	0.116343
127.200000	0.116346
127.210000	0.116350
127.220000	0.116353
127.230000	0.116356
127.240000	0.116359
127.250000	0.116362
127.260000	0.116365
127.270000	0.116368
127.280000	0.116371
127.290000	0.116374
127.300000	0.116377
127.310000	0.116380
127.320000	0.116383
127.330000	0.116386
127.340000	0.116389
127.350000	0.116392
127.360000	0.116395
127.370000	0.116398
127.380000	0.116401
127.390000	0.116404
127.400000	0.116406
127.410000	0.116409
127.420000	0.116412
127.430000	0.116415
127.440000	0.116418
127.450000	0.116421
127.460000	0.116424
127.470000	0.116427
127.480000	0.116430
127.490000	0.116433
127.500000	0.116436
127.510000	0.116439
127.520000	0.116442
127.530000	0.116445
127.540000	0.116448
127.550000	0.116450
127.560000	0.116453
127.570000	0.116456
127.580000	0.116459
127.590000	0.116462
127.600000	0.116465
127.610000	0.116468
127.620000	0.116471
127.630000	0.116474
127.640000	0.116476
127.650000	0.116479
127.660000	0.116482
127.670000	0.116485
127.680000	0.116488
127.690000	0.116491
127.700000	0.116494
127.710000	0.116496
127.720000	0.116499
127.730000	0.116502
127.740000	0.116505
127.750000	0.116508
127.760000	0.116511
127.770000	0.116513
127.780000	0.116516
127.790000	0.116519
127.800000	0.116522
127.810000	0.116525
127.820000	0.116528
127.830000	0.116530
127.840000	0.116533
127.850000	0.116536
127.860000	0.116539
127.870000	0.116542
127.880000	0.116544
127.890000	0.116547
127.900000	0.116550
127.910000	0.116553
127.920000	0.116555
127.930000	0.116558
127.940000	0.116561
127.950000	0.116564
127.960000	0.116566
127.970000	0.116569
127.980000	0.116572
127.990000	0.116575
128.000000	0.116577
128.010000	0.116580
128.020000	0.116583
128.030000	0.116586
128.040000	0.116588
128.050000	0.116591
128.060000	0.116594
128.070000	0.116596
128.080000	0.116599
128.090000	0.116602
128.100000	0.116605
128.110000	0.116607
128.120000	0.116610
128.130000	0.116613
128.140000	0.116615
128.150000	0.116618
128.160000	0.116621
128.170000	0.116623
128.180000	0.116626
128.190000	0.116629
128.200000	0.116631
128.210000	0.116634
128.220000	0.116637
128.230000	0.116639
128.240000	0.116642
128.250000	0.116645
128.260000	0.116647
128.270000	0.116650
128.280000	0.116653
128.290000	0.116655
128.300000	0.116658
128.310000	0.116660
128.320000	0.116663
128.330000	0.116666
128.340000	0.116668
128.350000	0.116671
128.360000	0.116674
128.370000	0.116676
128.380000	0.116679
128.390000	0.116681
128.400000	0.116684
128.410000	0.116687
128.420000	0.116689
128.430000	0.116692
128.440000	0.116694
128.450000	0.116697
128.460000	0.116699
128.470000	0.116702
128.480000	0.116705
128.490000	0.116707
128.500000	0.116710
128.510000	0.116712
128.520000	0.116715
128.530000	0.116717
128.540000	0.116720
128.550000	0.116722
128.560000	0.116725
128.570000	0.116727
128.580000	0.116730
128.590000	0.116732
128.600000	0.116735
128.610000	0.116737
128.620000	0.116740
128.630000	0.116742
128.640000	0.116745
128.650000	0.116747
128.660000	0.116750
128.670000	0.116752
128.680000	0.116755
128.690000	0.116757
128.700000	0.116760
128.710000	0.116762
128.720000	0.116765
128.730000	0.116767
128.740000	0.116770
128.750000	0.116772
128.760000	0.116775
128.770000	0.116777
128.780000	0.116780
128.790000	0.116782
128.800000	0.116784
128.810000	0.116787
128.820000	0.116789
128.830000	0.116792
128.840000	0.116794
128.850000	0.116797
128.860000	0.116799
128.870000	0.116801
128.880000	0.116804
128.890000	0.116806
128.900000	0.116809
128.910000	0.116811
128.920000	0.116813
128.930000	0.116816
128.940000	0.116818
128.950000	0.116821
128.960000	0.116823
128.970000	0.116825
128.980000	0.116828
128.990000	0.116830
129.000000	0.116833
129.010000	0.116835
129.020000	0.116837
129.030000	0.116840
129.040000	0.116842
129.050000	0.116844
129.060000	0.116847
129.070000	0.116849
129.080000	0.116851
129.090000	0.116854
129.100000	0.116856
129.110000	0.116858
129.120000	0.116861
129.130000	0.116863
129.140000	0.116865
129.150000	0.116868
129.160000	0.116870
129.170000	0.116872
129.180000	0.116875
129.190000	0.116877
129.200000	0.116879
129.210000	0.116881
129.220000	0.116884
129.230000	0.116886
129.240000	0.116888
129.250000	0.116891
129.260000	0.116893
129.270000	0.116895
129.280000	0.116897
129.290000	0.116900
129.300000	0.116902
129.310000	0.116904
129.320000	0.116906
129.330000	0.116909
129.340000	0.116911
129.350000	0.116913
129.360000	0.116915
129.370000	0.116918
129.380000	0.116920
129.390000	0.116922
129.400000	0.116924
129.410000	0.116927
129.420000	0.116929
129.430000	0.116931
129.440000	0.116933
129.450000	0.116935
129.460000	0.116938
129.470000	0.116940
129.480000	0.116942
129.490000	0.116944
129.500000	0.116946
129.510000	0.116949
129.520000	0.116951
129.530000	0.116953
129.540000	0.116955
129.550000	0.116957
129.560000	0.116959
129.570000	0.116962
129.580000	0.116964
129.590000	0.116966
129.600000	0.116968
129.610000	0.116970
129.620000	0.116972
129.630000	0.116974
129.640000	0.116977
129.650000	0.116979
129.660000	0.116981
129.670000	0.116983
129.680000	0.116985
129.690000	0.116987
129.700000	0.116989
129.710000	0.116991
129.720000	0.116994
129.730000	0.116996
129.740000	0.116998
129.750000	0.117000
129.760000	0.117002
129.770000	0.117004
129.780000	0.117006
129.790000	0.117008
129.800000	0.117010
129.810000	0.117012
129.820000	0.117014
129.830000	0.117016
129.840000	0.117019
129.850000	0.117021
129.860000	0.117023
129.870000	0.117025
129.880000	0.117027
129.890000	0.117029
129.900000	0.117031
129.910000	0.117033
129.920000	0.117035
129.930000	0.117037
129.940000	0.117039
129.950000	0.117041
129.960000	0.117043
129.970000	0.117045
129.980000	0.117047
129.990000	0.117049
130.000000	0.117051
130.010000	0.117053
130.020000	0.117055
130.030000	0.117057
130.040000	0.117059
130.050000	0.117061
130.060000	0.117063
130.070000	0.117065
130.080000	0.117067
130.090000	0.117069
130.100000	0.117071
130.110000	0.117073
130.120000	0.117075
130.130000	0.117077
130.140000	0.117079
130.150000	0.117081
130.160000	0.117083
130.170000	0.117085
130.180000	0.117087
130.190000	0.117089
130.200000	0.117090
130.210000	0.117092
130.220000	0.117094
130.230000	0.117096
130.240000	0.117098
130.250000	0.117100
130.260000	0.117102
130.270000	0.117104
130.280000	0.117106
130.290000	0.117108
130.300000	0.117110
130.310000	0.117112
130.320000	0.117113
130.330000	0.117115
130.340000	0.117117
130.350000	0.117119
130.360000	0.117121
130.370000	0.117123
130.380000	0.117125
130.390000	0.117127
130.400000	0.117128
130.410000	0.117130
130.420000	0.117132
130.430000	0.117134
130.440000	0.117136
130.450000	0.117138
130.460000	0.117140
130.470000	0.117141
130.480000	0.117143
130.490000	0.117145
130.500000	0.117147
130.510000	0.117149
130.520000	0.117151
130.530000	0.117152
130.540000	0.117154
130.550000	0.117156
130.560000	0.117158
130.570000	0.117160
130.580000	0.117161
130.590000	0.117163
130.600000	0.117165
130.610000	0.117167
130.620000	0.117169
130.630000	0.117170
130.640000	0.117172
130.650000	0.117174
130.660000	0.117176
130.670000	0.117177
130.680000	0.117179
130.690000	0.117181
130.700000	0.117183
130.710000	0.117184
130.720000	0.117186
130.730000	0.117188
130.740000	0.117190
130.750000	0.117191
130.760000	0.117193
130.770000	0.117195
130.780000	0.117197
130.790000	0.117198
130.800000	0.117200
130.810000	0.117202
130.820000	0.117204
130.830000	0.117205
130.840000	0.117207
130.850000	0.117209
130.860000	0.117210
130.870000	0.117212
130.880000	0.117214
130.890000	0.117215
130.900000	0.117217
130.910000	0.117219
130.920000	0.117221
130.930000	0.117222
130.940000	0.117224
130.950000	0.117226
130.960000	0.117227
130.970000	0.117229
130.980000	0.117231
130.990000	0.117232
131.000000	0.117234
131.010000	0.117236
131.020000	0.117237
131.030000	0.117239
131.040000	0.117240
131.050000	0.117242
131.060000	0.117244
131.070000	0.117245
131.080000	0.117247
131.090000	0.117249
131.100000	0.117250
131.110000	0.117252
131.120000	0.117253
131.130000	0.117255
131.140000	0.117257
131.150000	0.117258
131.160000	0.117260
131.170000	0.117261
131.180000	0.117263
131.190000	0.117265
131.200000	0.117266
131.210000	0.117268
131.220000	0.117269
131.230000	0.117271
131.240000	0.117273
131.250000	0.117274
131.260000	0.117276
131.270000	0.117277
131.280000	0.117279
131.290000	0.117280
131.300000	0.117282
131.310000	0.117283
131.320000	0.117285
131.330000	0.117287
131.340000	0.117288
131.350000	0.117290
131.360000	0.117291
131.370000	0.117293
131.380000	0.117294
131.390000	0.117296
131.400000	0.117297
131.410000	0.117299
131.420000	0.117300
131.430000	0.117302
131.440000	0.117303
131.450000	0.117305
131.460000	0.117306
131.470000	0.117308
131.480000	0.117309
131.490000	0.117311
131.500000	0.117312
131.510000	0.117314
131.520000	0.117315
131.530000	0.117317
131.540000	0.117318
131.550000	0.117320
131.560000	0.117321
131.570000	0.117322
131.580000	0.117324
131.590000	0.117325
131.600000	0.117327
131.610000	0.117328
131.620000	0.117330
131.630000	0.117331
131.640000	0.117333
131.650000	0.117334
131.660000	0.117335
131.670000	0.117337
131.680000	0.117338
131.690000	0.117340
131.700000	0.117341
131.710000	0.117343
131.720000	0.117344
131.730000	0.117345
131.740000	0.117347
131.750000	0.117348
131.760000	0.117350
131.770000	0.117351
131.780000	0.117352
131.790000	0.117354
131.800000	0.117355
131.810000	0.117356
131.820000	0.117358
131.830000	0.117359
131.840000	0.117361
131.850000	0.117362
131.860000	0.117363
131.870000	0.117365
131.880000	0.117366
131.890000	0.117367
131.900000	0.117369
131.910000	0.117370
131.920000	0.117371
131.930000	0.117373
131.940000	0.117374
131.950000	0.117375
131.960000	0.117377
131.970000	0.117378
131.980000	0.117379
131.990000	0.117381
132.000000	0.117382
132.010000	0.117383
132.020000	0.117385
132.030000	0.117386
132.040000	0.117387
132.050000	0.117388
132.060000	0.117390
132.070000	0.117391
132.080000	0.117392
132.090000	0.117394
132.100000	0.117395
132.110000	0.117396
132.120000	0.117397
132.130000	0.117399
132.140000	0.117400
132.150000	0.117401
132.160000	0.117402
132.170000	0.117404
132.180000	0.117405
132.190000	0.117406
132.200000	0.117407
132.210000	0.117409
132.220000	0.117410
132.230000	0.117411
132.240000	0.117412
132.250000	0.117414
132.260000	0.117415
132.270000	0.117416
132.280000	0.117417
132.290000	0.117419
132.300000	0.117420
132.310000	0.117421
132.320000	0.117422
132.330000	0.117423
132.340000	0.117425
132.350000	0.117426
132.360000	0.117427
132.370000	0.117428
132.380000	0.117429
132.390000	0.117431
132.400000	0.117432
132.410000	0.117433
132.420000	0.117434
132.430000	0.117435
132.440000	0.117436
132.450000	0.117438
132.460000	0.117439
132.470000	0.117440
132.480000	0.117441
132.490000	0.117442
132.500000	0.117443
132.510000	0.117444
132.520000	0.117446
132.530000	0.117447
132.540000	0.117448
132.550000	0.117449
132.560000	0.117450
132.570000	0.117451
132.580000	0.117452
132.590000	0.117453
132.600000	0.117455
132.610000	0.117456
132.620000	0.117457
132.630000	0.117458
132.640000	0.117459
132.650000	0.117460
132.660000	0.117461
132.670000	0.117462
132.680000	0.117463
132.690000	0.117464
132.700000	0.117466
132.710000	0.117467
132.720000	0.117468
132.730000	0.117469
132.740000	0.117470
132.750000	0.117471
132.760000	0.117472
132.770000	0.117473
132.780000	0.117474
132.790000	0.117475
132.800000	0.117476
132.810000	0.117477
132.820000	0.117478
132.830000	0.117479
132.840000	0.117480
132.850000	0.117481
132.860000	0.117482
132.870000	0.117483
132.880000	0.117484
132.890000	0.117485
132.900000	0.117486
132.910000	0.117487
132.920000	0.117488
132.930000	0.117489
132.940000	0.117490
132.950000	0.117491
132.960000	0.117492
132.970000	0.117493
132.980000	0.117494
132.990000	0.117495
133.000000	0.117496
133.010000	0.117497
133.020000	0.117498
133.030000	0.117499
133.040000	0.117500
133.050000	0.117501
133.060000	0.117502
133.070000	0.117503
133.080000	0.117504
133.090000	0.117505
133.100000	0.117506
133.110000	0.117507
133.120000	0.117508
133.130000	0.117509
133.140000	0.117510
133.150000	0.117511
133.160000	0.117512
133.170000	0.117513
133.180000	0.117514
133.190000	0.117514
133.200000	0.117515
133.210000	0.117516
133.220000	0.117517
133.230000	0.117518
133.240000	0.117519
133.250000	0.117520
133.260000	0.117521
133.270000	0.117522
133.280000	0.117523
133.290000	0.117524
133.300000	0.117524
133.310000	0.117525
133.320000	0.117526
133.330000	0.117527
133.340000	0.117528
133.350000	0.117529
133.360000	0.117530
133.370000	0.117531
133.380000	0.117531
133.390000	0.117532
133.400000	0.117533
133.410000	0.117534
133.420000	0.117535
133.430000	0.117536
133.440000	0.117536
133.450000	0.117537
133.460000	0.117538
133.470000	0.117539
133.480000	0.117540
133.490000	0.117541
133.500000	0.117541
133.510000	0.117542
133.520000	0.117543
133.530000	0.117544
133.540000	0.117545
133.550000	0.117546
133.560000	0.117546
133.570000	0.117547
133.580000	0.117548
133.590000	0.117549
133.600000	0.117550
133.610000	0.117550
133.620000	0.117551
133.630000	0.117552
133.640000	0.117553
133.650000	0.117553
133.660000	0.117554
133.670000	0.117555
133.680000	0.117556
133.690000	0.117556
133.700000	0.117557
133.710000	0.117558
133.720000	0.117559
133.730000	0.117560
133.740000	0.117560
133.750000	0.117561
133.760000	0.117562
133.770000	0.117562
133.780000	0.117563
133.790000	0.117564
133.800000	0.117565
133.810000	0.117565
133.820000	0.117566
133.830000	0.117567
133.840000	0.117568
133.850000	0.117568
133.860000	0.117569
133.870000	0.117570
133.880000	0.117570
133.890000	0.117571
133.900000	0.117572
133.910000	0.117572
133.920000	0.117573
133.930000	0.117574
133.940000	0.117575
133.950000	0.117575
133.960000	0.117576
133.970000	0.117577
133.980000	0.117577
133.990000	0.117578
134.000000	0.117579
134.010000	0.117579
134.020000	0.117580
134.030000	0.117581
134.040000	0.117581
134.050000	0.117582
134.060000	0.117583
134.070000	0.117583
134.080000	0.117584
134.090000	0.117584
134.100000	0.117585
134.110000	0.117586
134.120000	0.117586
134.130000	0.117587
134.140000	0.117588
134.150000	0.117588
134.160000	0.117589
134.170000	0.117589
134.180000	0.117590
134.190000	0.117591
134.200000	0.117591
134.210000	0.117592
134.220000	0.117592
134.230000	0.117593
134.240000	0.117594
134.250000	0.117594
134.260000	0.117595
134.270000	0.117595
134.280000	0.117596
134.290000	0.117597
134.300000	0.117597
134.310000	0.117598
134.320000	0.117598
134.330000	0.117599
134.340000	0.117599
134.350000	0.117600
134.360000	0.117601
134.370000	0.117601
134.380000	0.117602
134.390000	0.117602
134.400000	0.117603
134.410000	0.117603
134.420000	0.117604
134.430000	0.117604
134.440000	0.117605
134.450000	0.117605
134.460000	0.117606
134.470000	0.117606
134.480000	0.117607
134.490000	0.117607
134.500000	0.117608
134.510000	0.117608
134.520000	0.117609
134.530000	0.117609
134.540000	0.117610
134.550000	0.117610
134.560000	0.117611
134.570000	0.117611
134.580000	0.117612
134.590000	0.117612
134.600000	0.117613
134.610000	0.117613
134.620000	0.117614
134.630000	0.117614
134.640000	0.117615
134.650000	0.117615
134.660000	0.117616
134.670000	0.117616
134.680000	0.117617
134.690000	0.117617
134.700000	0.117618
134.710000	0.117618
134.720000	0.117618
134.730000	0.117619
134.740000	0.117619
134.750000	0.117620
134.760000	0.117620
134.770000	0.117621
134.780000	0.117621
134.790000	0.117622
134.800000	0.117622
134.810000	0.117622
134.820000	0.117623
134.830000	0.117623
134.840000	0.117624
134.850000	0.117624
134.860000	0.117624
134.870000	0.117625
134.880000	0.117625
134.890000	0.117626
134.900000	0.117626
134.910000	0.117626
134.920000	0.117627
134.930000	0.117627
134.940000	0.117628
134.950000	0.117628
134.960000	0.117628
134.970000	0.117629
134.980000	0.117629
134.990000	0.117629
135.000000	0.117630
135.010000	0.117630
135.020000	0.117630
135.030000	0.117631
135.040000	0.117631
135.050000	0.117632
135.060000	0.117632
135.070000	0.117632
135.080000	0.117633
135.090000	0.117633
135.100000	0.117633
135.110000	0.117634
135.120000	0.117634
135.130000	0.117634
135.140000	0.117635
135.150000	0.117635
135.160000	0.117635
135.170000	0.117635
135.180000	0.117636
135.190000	0.117636
135.200000	0.117636
135.210000	0.117637
135.220000	0.117637
135.230000	0.117637
135.240000	0.117638
135.250000	0.117638
135.260000	0.117638
135.270000	0.117638
135.280000	0.117639
135.290000	0.117639
135.300000	0.117639
135.310000	0.117640
135.320000	0.117640
135.330000	0.117640
135.340000	0.117640
135.350000	0.117641
135.360000	0.117641
135.370000	0.117641
135.380000	0.117641
135.390000	0.117642
135.400000	0.117642
135.410000	0.117642
135.420000	0.117642
135.430000	0.117643
135.440000	0.117643
135.450000	0.117643
135.460000	0.117643
135.470000	0.117643
135.480000	0.117644
135.490000	0.117644
135.500000	0.117644
135.510000	0.117644
135.520000	0.117645
135.530000	0.117645
135.540000	0.117645
135.550000	0.117645
135.560000	0.117645
135.570000	0.117646
135.580000	0.117646
135.590000	0.117646
135.600000	0.117646
135.610000	0.117646
135.620000	0.117647
135.630000	0.117647
135.640000	0.117647
135.650000	0.117647
135.660000	0.117647
135.670000	0.117647
135.680000	0.117648
135.690000	0.117648
135.700000	0.117648
135.710000	0.117648
135.720000	0.117648
135.730000	0.117648
135.740000	0.117648
135.750000	0.117649
135.760000	0.117649
135.770000	0.117649
135.780000	0.117649
135.790000	0.117649
135.800000	0.117649
135.810000	0.117649
135.820000	0.117650
135.830000	0.117650
135.840000	0.117650
135.850000	0.117650
135.860000	0.117650
135.870000	0.117650
135.880000	0.117650
135.890000	0.117650
135.900000	0.117650
135.910000	0.117651
135.920000	0.117651
135.930000	0.117651
135.940000	0.117651
135.950000	0.117651
135.960000	0.117651
135.970000	0.117651
135.980000	0.117651
135.990000	0.117651
136.000000	0.117651
136.010000	0.117651
136.020000	0.117651
136.030000	0.117652
136.040000	0.117652
136.050000	0.117652
136.060000	0.117652
136.070000	0.117652
136.080000	0.117652
136.090000	0.117652
136.100000	0.117652
136.110000	0.117652
136.120000	0.117652
136.130000	0.117652
136.140000	0.117652
136.150000	0.117652
136.160000	0.117652
136.170000	0.117652
136.180000	0.117652
136.190000	0.117652
136.200000	0.117652
136.210000	0.117652
136.220000	0.117652
136.230000	0.117652
136.240000	0.117652
136.250000	0.117652
136.260000	0.117652
136.270000	0.117652
136.280000	0.117652
136.290000	0.117652
136.300000	0.117652
136.310000	0.117652
136.320000	0.117652
136.330000	0.117652
136.340000	0.117652
136.350000	0.117652
136.360000	0.117652
136.370000	0.117652
136.380000	0.117652
136.390000	0.117652
136.400000	0.117652
136.410000	0.117652
136.420000	0.117652
136.430000	0.117652
136.440000	0.117652
136.450000	0.117652
136.460000	0.117652
136.470000	0.117652
136.480000	0.117652
136.490000	0.117652
136.500000	0.117651
136.510000	0.117651
136.520000	0.117651
136.530000	0.117651
136.540000	0.117651
136.550000	0.117651
136.560000	0.117651
136.570000	0.117651
136.580000	0.117651
136.590000	0.117651
136.600000	0.117651
136.610000	0.117651
136.620000	0.117650
136.630000	0.117650
136.640000	0.117650
136.650000	0.117650
136.660000	0.117650
136.670000	0.117650
136.680000	0.117650
136.690000	0.117650
136.700000	0.117650
136.710000	0.117649
136.720000	0.117649
136.730000	0.117649
136.740000	0.117649
136.750000	0.117649
136.760000	0.117649
136.770000	0.117649
136.780000	0.117649
136.790000	0.117648
136.800000	0.117648
136.810000	0.117648
136.820000	0.117648
136.830000	0.117648
136.840000	0.117648
136.850000	0.117647
136.860000	0.117647
136.870000	0.117647
136.880000	0.117647
136.890000	0.117647
136.900000	0.117647
136.910000	0.117646
136.920000	0.117646
136.930000	0.117646
136.940000	0.117646
136.950000	0.117646
136.960000	0.117646
136.970000	0.117645
136.980000	0.117645
136.990000	0.117645
137.000000	0.117645
137.010000	0.117645
137.020000	0.117644
137.030000	0.117644
137.040000	0.117644
137.050000	0.117644
137.060000	0.117644
137.070000	0.117643
137.080000	0.117643
137.090000	0.117643
137.100000	0.117643
137.110000	0.117642
137.120000	0.117642
137.130000	0.117642
137.140000	0.117642
137.150000	0.117641
137.160000	0.117641
137.170000	0.117641
137.180000	0.117641
137.190000	0.117640
137.200000	0.117640
137.210000	0.117640
137.220000	0.117640
137.230000	0.117639
137.240000	0.117639
137.250000	0.117639
137.260000	0.117639
137.270000	0.117638
137.280000	0.117638
137.290000	0.117638
137.300000	0.117638
137.310000	0.117637
137.320000	0.117637
137.330000	0.117637
137.340000	0.117636
137.350000	0.117636
137.360000	0.117636
137.370000	0.117636
137.380000	0.117635
137.390000	0.117635
137.400000	0.117635
137.410000	0.117634
137.420000	0.117634
137.430000	0.117634
137.440000	0.117633
137.450000	0.117633
137.460000	0.117633
137.470000	0.117632
137.480000	0.117632
137.490000	0.117632
137.500000	0.117631
137.510000	0.117631
137.520000	0.117631
137.530000	0.117630
137.540000	0.117630
137.550000	0.117630
137.560000	0.117629
137.570000	0.117629
137.580000	0.117629
137.590000	0.117628
137.600000	0.117628
137.610000	0.117628
137.620000	0.117627
137.630000	0.117627
137.640000	0.117627
137.650000	0.117626
137.660000	0.117626
137.670000	0.117625
137.680000	0.117625
137.690000	0.117625
137.700000	0.117624
137.710000	0.117624
137.720000	0.117624
137.730000	0.117623
137.740000	0.117623
137.750000	0.117622
137.760000	0.117622
137.770000	0.117622
137.780000	0.117621
137.790000	0.117621
137.800000	0.117620
137.810000	0.117620
137.820000	0.117620
137.830000	0.117619
137.840000	0.117619
137.850000	0.117618
137.860000	0.117618
137.870000	0.117617
137.880000	0.117617
137.890000	0.117617
137.900000	0.117616
137.910000	0.117616
137.920000	0.117615
137.930000	0.117615
137.940000	0.117614
137.950000	0.117614
137.960000	0.117614
137.970000	0.117613
137.980000	0.117613
137.990000	0.117612
138.000000	0.117612
138.010000	0.117611
138.020000	0.117611
138.030000	0.117610
138.040000	0.117610
138.050000	0.117609
138.060000	0.117609
138.070000	0.117608
138.080000	0.117608
138.090000	0.117607
138.100000	0.117607
138.110000	0.117607
138.120000	0.117606
138.130000	0.117606
138.140000	0.117605
138.150000	0.117605
138.160000	0.117604
138.170000	0.117604
138.180000	0.117603
138.190000	0.117603
138.200000	0.117602
138.210000	0.117602
138.220000	0.117601
138.230000	0.117600
138.240000	0.117600
138.250000	0.117599
138.260000	0.117599
138.270000	0.117598
138.280000	0.117598
138.290000	0.117597
138.300000	0.117597
138.310000	0.117596
